"Depth" "Time" "X_1" "X_2" "Obs"
14.5 -328424.202120941 0.0176383422022981 -1.67222216359957 4.29481074913563
14.4 -327975.282689602 0.0932802367723413 -1.77265723050697 4.28777373578943
14.3 -325648.350094226 0.0150656822068139 -1.78626696314711 4.19550184848988
14.2 -314520.317528244 0.154137622956701 -1.60407767407248 4.39855614956158
14.1 -313832.072660988 0.228167148573637 -1.55749932698138 4.46290098801179
14 -311542.324888968 0.235687797003831 -1.58813537247947 4.38369796198088
13.9 -309404.588947835 0.298975014533061 -1.62951762660418 4.5228771060996
13.8 -309120.350062199 0.313791763328695 -1.50936877320155 4.56754317484351
13.7 -307694.36932068 0.394972529212177 -1.44335469400294 4.3849819791233
13.6 -305959.974017158 0.511318894387913 -1.54486031359716 4.54996273696455
13.5 -297186.034700527 0.410346067211574 -1.45234669419342 4.4666007040787
13.4 -293537.972568053 0.480334731276855 -1.37879430541598 4.4571970419137
13.3 -285946.152682307 0.392885240965034 -1.53067726145228 4.50520670352262
13.2 -284774.790449511 0.417937205561786 -1.42829733384523 4.54631011610943
13.1 -283370.193341994 0.402566781320199 -1.49625000722558 4.49471892003051
13 -278955.199507976 0.366400073466583 -1.72561783418876 4.48391988027265
12.9 -276879.016659056 0.157114853948633 -1.52257081303625 4.26268703317822
12.8 -276195.745024033 0.150419351930327 -1.591331709474 4.34207661761252
12.7 -274405.297686804 0.261384534139478 -1.41777152308974 4.46745659184237
12.6 -268853.954612273 0.342368210992237 -1.67137480154557 4.55950515442204
12.5 -266148.357433186 0.533022222103684 -1.60830728322385 4.6132355240306
12.4 -262180.069162007 0.612990373380066 -1.34394688596037 4.87109689117307
12.3 -261598.022681315 0.650878010698483 -1.26883308903103 4.69546695512018
12.2 -260304.896331456 0.55815290542855 -1.38596334978448 4.59118951768538
12.1 -254090.913771895 0.599559407776309 -1.34060553718372 4.74827864627625
12 -253520.401287583 0.579306912794923 -1.35348931759635 4.5160487413069
11.9 -252276.597964946 0.626338934634256 -1.06155307910294 4.60612572159043
11.8 -250917.12436966 0.63076645621655 -1.06294167502928 4.78918209185092
11.7 -249742.56416445 0.674537362899955 -1.23271216975921 4.74820405953298
11.6 -245927.597465752 0.612127145882629 -1.15792692170831 4.53068837340232
11.5 -245250.491633562 0.603296812813268 -1.02666183512249 4.74754494432315
11.4 -242971.953453078 0.521135675527823 -1.26220840666034 4.54139592634738
11.3 -242147.213412807 0.60654933850094 -1.38880377359174 4.60996387772868
11.2 -240835.365638462 0.664981271184096 -1.44096389601673 4.59528979356703
